data_type,time_total,time_increment,time_iosix,sensor_data
obd,108.2173,0.01,2021-12-06 09:07:05.217300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,108.2273,0.01,2021-12-06 09:07:05.227300,"{""rpm"": 693.0}"
obd,109.1672,0.0072,2021-12-06 09:07:06.167200,"{""veh_speed"": 0}"
obd,109.1772,0.01,2021-12-06 09:07:06.177200,"{""aat"": 2}"
obd,109.1873,0.0101,2021-12-06 09:07:06.187300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,109.2003,0.013,2021-12-06 09:07:06.200300,"{""e_load"": 23.529}"
obd,109.2072,0.0069,2021-12-06 09:07:06.207200,"{""c_temp"": 20}"
obd,109.2172,0.01,2021-12-06 09:07:06.217200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,109.2272,0.01,2021-12-06 09:07:06.227200,"{""rpm"": 691.0}"
obd,110.1672,0.0072,2021-12-06 09:07:07.167200,"{""veh_speed"": 0}"
obd,110.1772,0.01,2021-12-06 09:07:07.177200,"{""aat"": 2}"
obd,110.1872,0.01,2021-12-06 09:07:07.187200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,110.1972,0.01,2021-12-06 09:07:07.197200,"{""e_load"": 27.843}"
obd,110.2072,0.01,2021-12-06 09:07:07.207200,"{""c_temp"": 20}"
obd,110.2172,0.01,2021-12-06 09:07:07.217200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,110.2272,0.01,2021-12-06 09:07:07.227200,"{""rpm"": 666.5}"
obd,111.1671,0.0071,2021-12-06 09:07:08.167100,"{""veh_speed"": 0}"
obd,111.1771,0.01,2021-12-06 09:07:08.177100,"{""aat"": 2}"
obd,111.1871,0.01,2021-12-06 09:07:08.187100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,111.1971,0.01,2021-12-06 09:07:08.197100,"{""e_load"": 23.137}"
obd,111.2071,0.01,2021-12-06 09:07:08.207100,"{""c_temp"": 20}"
obd,111.2171,0.01,2021-12-06 09:07:08.217100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,111.2271,0.01,2021-12-06 09:07:08.227100,"{""rpm"": 692.5}"
obd,112.1669,0.0069,2021-12-06 09:07:09.166900,"{""veh_speed"": 0}"
obd,112.177,0.0101,2021-12-06 09:07:09.177000,"{""aat"": 2}"
obd,112.1874,0.0104,2021-12-06 09:07:09.187400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,112.197,0.0096,2021-12-06 09:07:09.197000,"{""e_load"": 26.667}"
obd,112.207,0.01,2021-12-06 09:07:09.207000,"{""c_temp"": 20}"
obd,112.2169,0.0099,2021-12-06 09:07:09.216900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,112.227,0.0101,2021-12-06 09:07:09.227000,"{""rpm"": 686.0}"
obd,113.1669,0.0069,2021-12-06 09:07:10.166900,"{""veh_speed"": 0}"
obd,113.1769,0.01,2021-12-06 09:07:10.176900,"{""aat"": 2}"
obd,113.1869,0.01,2021-12-06 09:07:10.186900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,113.1969,0.01,2021-12-06 09:07:10.196900,"{""e_load"": 24.706}"
obd,113.2069,0.01,2021-12-06 09:07:10.206900,"{""c_temp"": 20}"
obd,113.2169,0.01,2021-12-06 09:07:10.216900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,113.2269,0.01,2021-12-06 09:07:10.226900,"{""rpm"": 679.5}"
obd,114.1669,0.0069,2021-12-06 09:07:11.166900,"{""veh_speed"": 0}"
obd,114.1769,0.01,2021-12-06 09:07:11.176900,"{""aat"": 2}"
obd,114.1869,0.01,2021-12-06 09:07:11.186900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,114.1968,0.0099,2021-12-06 09:07:11.196800,"{""e_load"": 24.706}"
obd,114.2071,0.0103,2021-12-06 09:07:11.207100,"{""c_temp"": 20}"
obd,114.2171,0.01,2021-12-06 09:07:11.217100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,114.2271,0.01,2021-12-06 09:07:11.227100,"{""rpm"": 677.5}"
obd,115.1668,0.0068,2021-12-06 09:07:12.166800,"{""veh_speed"": 0}"
obd,115.1767,0.0099,2021-12-06 09:07:12.176700,"{""aat"": 2}"
obd,115.1867,0.01,2021-12-06 09:07:12.186700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,115.1967,0.01,2021-12-06 09:07:12.196700,"{""e_load"": 22.745}"
obd,115.2067,0.01,2021-12-06 09:07:12.206700,"{""c_temp"": 20}"
obd,115.2167,0.01,2021-12-06 09:07:12.216700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,115.2267,0.01,2021-12-06 09:07:12.226700,"{""rpm"": 689.0}"
obd,116.1666,0.0066,2021-12-06 09:07:13.166600,"{""veh_speed"": 0}"
obd,116.1766,0.01,2021-12-06 09:07:13.176600,"{""aat"": 2}"
obd,116.1867,0.0101,2021-12-06 09:07:13.186700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,116.1966,0.0099,2021-12-06 09:07:13.196600,"{""e_load"": 24.706}"
obd,116.2066,0.01,2021-12-06 09:07:13.206600,"{""c_temp"": 20}"
obd,116.2166,0.01,2021-12-06 09:07:13.216600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,116.2266,0.01,2021-12-06 09:07:13.226600,"{""rpm"": 686.0}"
obd,117.1665,0.0065,2021-12-06 09:07:14.166500,"{""veh_speed"": 0}"
obd,117.1765,0.01,2021-12-06 09:07:14.176500,"{""aat"": 2}"
obd,117.1865,0.01,2021-12-06 09:07:14.186500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,117.1965,0.01,2021-12-06 09:07:14.196500,"{""e_load"": 25.098}"
obd,117.2065,0.01,2021-12-06 09:07:14.206500,"{""c_temp"": 20}"
obd,117.2165,0.01,2021-12-06 09:07:14.216500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,117.2265,0.01,2021-12-06 09:07:14.226500,"{""rpm"": 678.5}"
obd,118.1665,0.0065,2021-12-06 09:07:15.166500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,118.26,0.0,2021-12-06 09:07:15.260000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,118.36,0.0,2021-12-06 09:07:15.360000,"{""fli"": 30.98}"
obd,118.3746,0.0146,2021-12-06 09:07:15.374600,"{""odometer_km"": 148416.392}"
obd,118.4465,0.0719,2021-12-06 09:07:15.446500,"{""veh_speed"": 0}"
obd,118.4565,0.01,2021-12-06 09:07:15.456500,"{""aat"": 2}"
obd,118.4664,0.0064,2021-12-06 09:07:15.466400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,118.4764,0.01,2021-12-06 09:07:15.476400,"{""e_load"": 25.098}"
obd,118.4864,0.01,2021-12-06 09:07:15.486400,"{""c_temp"": 20}"
obd,118.4964,0.01,2021-12-06 09:07:15.496400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,118.5064,0.01,2021-12-06 09:07:15.506400,"{""rpm"": 691.5}"
obd,119.1666,0.0066,2021-12-06 09:07:16.166600,"{""veh_speed"": 0}"
obd,119.1764,0.0098,2021-12-06 09:07:16.176400,"{""aat"": 2}"
obd,119.1866,0.0102,2021-12-06 09:07:16.186600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,119.1964,0.0098,2021-12-06 09:07:16.196400,"{""e_load"": 25.098}"
obd,119.2066,0.0102,2021-12-06 09:07:16.206600,"{""c_temp"": 20}"
obd,119.2165,0.0099,2021-12-06 09:07:16.216500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,119.2266,0.0101,2021-12-06 09:07:16.226600,"{""rpm"": 682.0}"
