data_type,time_total,time_increment,time_iosix,sensor_data
obd,72.425,0.01,2021-12-06 13:20:42.425000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,72.435,0.01,2021-12-06 13:20:42.435000,"{""e_load"": 26.275}"
obd,72.4451,0.0101,2021-12-06 13:20:42.445100,"{""c_temp"": 80}"
obd,72.4556,0.0105,2021-12-06 13:20:42.455600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,72.4651,0.0095,2021-12-06 13:20:42.465100,"{""rpm"": 682.0}"
obd,73.405,0.004,2021-12-06 13:20:43.405000,"{""veh_speed"": 0}"
obd,73.415,0.01,2021-12-06 13:20:43.415000,"{""aat"": 2}"
obd,73.425,0.01,2021-12-06 13:20:43.425000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,73.435,0.01,2021-12-06 13:20:43.435000,"{""e_load"": 26.275}"
obd,73.445,0.01,2021-12-06 13:20:43.445000,"{""c_temp"": 80}"
obd,73.4555,0.0105,2021-12-06 13:20:43.455500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,73.465,0.0095,2021-12-06 13:20:43.465000,"{""rpm"": 681.5}"
obd,74.4049,0.0039,2021-12-06 13:20:44.404900,"{""veh_speed"": 0}"
obd,74.4149,0.01,2021-12-06 13:20:44.414900,"{""aat"": 2}"
obd,74.4254,0.0105,2021-12-06 13:20:44.425400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,74.4349,0.0095,2021-12-06 13:20:44.434900,"{""e_load"": 25.882}"
obd,74.4449,0.01,2021-12-06 13:20:44.444900,"{""c_temp"": 80}"
obd,74.4552,0.0103,2021-12-06 13:20:44.455200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,74.4649,0.0097,2021-12-06 13:20:44.464900,"{""rpm"": 680.5}"
obd,75.4048,0.0038,2021-12-06 13:20:45.404800,"{""veh_speed"": 0}"
obd,75.4148,0.01,2021-12-06 13:20:45.414800,"{""aat"": 2}"
obd,75.4253,0.0105,2021-12-06 13:20:45.425300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,75.4347,0.0094,2021-12-06 13:20:45.434700,"{""e_load"": 25.882}"
obd,75.4448,0.0101,2021-12-06 13:20:45.444800,"{""c_temp"": 80}"
obd,75.455,0.0102,2021-12-06 13:20:45.455000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,75.4648,0.0098,2021-12-06 13:20:45.464800,"{""rpm"": 681.0}"
obd,76.4047,0.0037,2021-12-06 13:20:46.404700,"{""veh_speed"": 0}"
obd,76.4146,0.0099,2021-12-06 13:20:46.414600,"{""aat"": 2}"
obd,76.4247,0.0101,2021-12-06 13:20:46.424700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,76.4347,0.01,2021-12-06 13:20:46.434700,"{""e_load"": 26.275}"
obd,76.4448,0.0101,2021-12-06 13:20:46.444800,"{""c_temp"": 80}"
obd,76.4552,0.0104,2021-12-06 13:20:46.455200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,76.4648,0.0096,2021-12-06 13:20:46.464800,"{""rpm"": 680.0}"
obd,77.4047,0.0037,2021-12-06 13:20:47.404700,"{""veh_speed"": 0}"
obd,77.4146,0.0099,2021-12-06 13:20:47.414600,"{""aat"": 2}"
obd,77.4246,0.01,2021-12-06 13:20:47.424600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,77.4346,0.01,2021-12-06 13:20:47.434600,"{""e_load"": 25.882}"
obd,77.4447,0.0101,2021-12-06 13:20:47.444700,"{""c_temp"": 80}"
obd,77.4551,0.0104,2021-12-06 13:20:47.455100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,77.4646,0.0095,2021-12-06 13:20:47.464600,"{""rpm"": 681.0}"
obd,78.4046,0.0036,2021-12-06 13:20:48.404600,"{""veh_speed"": 0}"
obd,78.4145,0.0099,2021-12-06 13:20:48.414500,"{""aat"": 2}"
obd,78.4245,0.01,2021-12-06 13:20:48.424500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,78.4344,0.0099,2021-12-06 13:20:48.434400,"{""e_load"": 26.275}"
obd,78.4445,0.0101,2021-12-06 13:20:48.444500,"{""c_temp"": 80}"
obd,78.4549,0.0104,2021-12-06 13:20:48.454900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,78.4645,0.0096,2021-12-06 13:20:48.464500,"{""rpm"": 681.0}"
obd,79.4044,0.0034,2021-12-06 13:20:49.404400,"{""veh_speed"": 0}"
obd,79.4144,0.01,2021-12-06 13:20:49.414400,"{""aat"": 2}"
obd,79.4244,0.01,2021-12-06 13:20:49.424400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,79.4344,0.01,2021-12-06 13:20:49.434400,"{""e_load"": 26.667}"
obd,79.4444,0.01,2021-12-06 13:20:49.444400,"{""c_temp"": 80}"
obd,79.4548,0.0104,2021-12-06 13:20:49.454800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,79.4644,0.0096,2021-12-06 13:20:49.464400,"{""rpm"": 678.5}"
obd,80.4043,0.0023,2021-12-06 13:20:50.404300,"{""veh_speed"": 0}"
obd,80.4143,0.01,2021-12-06 13:20:50.414300,"{""aat"": 2}"
obd,80.4243,0.01,2021-12-06 13:20:50.424300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,80.4344,0.0101,2021-12-06 13:20:50.434400,"{""e_load"": 26.275}"
obd,80.4444,0.01,2021-12-06 13:20:50.444400,"{""c_temp"": 80}"
obd,80.4548,0.0104,2021-12-06 13:20:50.454800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,80.4644,0.0096,2021-12-06 13:20:50.464400,"{""rpm"": 679.5}"
obd,81.4043,0.0033,2021-12-06 13:20:51.404300,"{""veh_speed"": 0}"
obd,81.4143,0.01,2021-12-06 13:20:51.414300,"{""aat"": 2}"
obd,81.4249,0.0106,2021-12-06 13:20:51.424900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,81.4343,0.0094,2021-12-06 13:20:51.434300,"{""e_load"": 25.882}"
obd,81.4443,0.01,2021-12-06 13:20:51.444300,"{""c_temp"": 80}"
obd,81.4546,0.0103,2021-12-06 13:20:51.454600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,81.4643,0.0097,2021-12-06 13:20:51.464300,"{""rpm"": 681.0}"
obd,82.4042,0.0032,2021-12-06 13:20:52.404200,"{""veh_speed"": 0}"
obd,82.4142,0.01,2021-12-06 13:20:52.414200,"{""aat"": 2}"
obd,82.4242,0.01,2021-12-06 13:20:52.424200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,82.4341,0.0099,2021-12-06 13:20:52.434100,"{""e_load"": 26.667}"
obd,82.4442,0.0101,2021-12-06 13:20:52.444200,"{""c_temp"": 80}"
obd,82.4546,0.0104,2021-12-06 13:20:52.454600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,82.4642,0.0096,2021-12-06 13:20:52.464200,"{""rpm"": 678.5}"
obd,83.4041,0.0031,2021-12-06 13:20:53.404100,"{""veh_speed"": 0}"
obd,83.414,0.0099,2021-12-06 13:20:53.414000,"{""aat"": 2}"
obd,83.4241,0.0101,2021-12-06 13:20:53.424100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,83.434,0.0099,2021-12-06 13:20:53.434000,"{""e_load"": 26.275}"
obd,83.4441,0.0101,2021-12-06 13:20:53.444100,"{""c_temp"": 80}"
obd,83.4545,0.0104,2021-12-06 13:20:53.454500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,83.4641,0.0096,2021-12-06 13:20:53.464100,"{""rpm"": 680.0}"
obd,84.404,0.003,2021-12-06 13:20:54.404000,"{""veh_speed"": 0}"
obd,84.4139,0.0099,2021-12-06 13:20:54.413900,"{""aat"": 2}"
obd,84.4246,0.0107,2021-12-06 13:20:54.424600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,84.4339,0.0093,2021-12-06 13:20:54.433900,"{""e_load"": 25.882}"
obd,84.444,0.0101,2021-12-06 13:20:54.444000,"{""c_temp"": 80}"
obd,84.4542,0.0102,2021-12-06 13:20:54.454200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,84.4643,0.0101,2021-12-06 13:20:54.464300,"{""rpm"": 679.0}"
obd,85.4039,0.0029,2021-12-06 13:20:55.403900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,85.501,0.0,2021-12-06 13:20:55.501000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,85.601,0.0,2021-12-06 13:20:55.601000,"{""fli"": 21.961}"
obd,85.6228,0.0218,2021-12-06 13:20:55.622800,"{""odometer_km"": 148466.734}"
obd,85.6839,0.0611,2021-12-06 13:20:55.683900,"{""veh_speed"": 0}"
obd,85.6939,0.01,2021-12-06 13:20:55.693900,"{""aat"": 2}"
obd,85.7041,0.0031,2021-12-06 13:20:55.704100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,85.7138,0.0097,2021-12-06 13:20:55.713800,"{""e_load"": 25.882}"
obd,85.7239,0.0101,2021-12-06 13:20:55.723900,"{""c_temp"": 80}"
obd,85.7338,0.0099,2021-12-06 13:20:55.733800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,85.7439,0.0101,2021-12-06 13:20:55.743900,"{""rpm"": 680.0}"
obd,86.4038,0.0028,2021-12-06 13:20:56.403800,"{""veh_speed"": 0}"
obd,86.4138,0.01,2021-12-06 13:20:56.413800,"{""aat"": 2}"
obd,86.4238,0.01,2021-12-06 13:20:56.423800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,86.4338,0.01,2021-12-06 13:20:56.433800,"{""e_load"": 26.275}"
obd,86.4438,0.01,2021-12-06 13:20:56.443800,"{""c_temp"": 80}"
obd,86.4543,0.0105,2021-12-06 13:20:56.454300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,86.4638,0.0095,2021-12-06 13:20:56.463800,"{""rpm"": 679.0}"
obd,87.4037,0.0027,2021-12-06 13:20:57.403700,"{""veh_speed"": 0}"
obd,87.4137,0.01,2021-12-06 13:20:57.413700,"{""aat"": 2}"
obd,87.4242,0.0105,2021-12-06 13:20:57.424200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,87.4337,0.0095,2021-12-06 13:20:57.433700,"{""e_load"": 26.275}"
obd,87.4437,0.01,2021-12-06 13:20:57.443700,"{""c_temp"": 80}"
obd,87.4537,0.01,2021-12-06 13:20:57.453700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,87.4637,0.01,2021-12-06 13:20:57.463700,"{""rpm"": 680.5}"
obd,88.4036,0.0026,2021-12-06 13:20:58.403600,"{""veh_speed"": 0}"
obd,88.4136,0.01,2021-12-06 13:20:58.413600,"{""aat"": 2}"
obd,88.4238,0.0102,2021-12-06 13:20:58.423800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,88.4337,0.0099,2021-12-06 13:20:58.433700,"{""e_load"": 26.275}"
obd,88.4437,0.01,2021-12-06 13:20:58.443700,"{""c_temp"": 80}"
obd,88.4537,0.01,2021-12-06 13:20:58.453700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,88.4637,0.01,2021-12-06 13:20:58.463700,"{""rpm"": 680.5}"
obd,89.4036,0.0026,2021-12-06 13:20:59.403600,"{""veh_speed"": 0}"
obd,89.4135,0.0099,2021-12-06 13:20:59.413500,"{""aat"": 2}"
obd,89.424,0.0105,2021-12-06 13:20:59.424000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,89.4335,0.0095,2021-12-06 13:20:59.433500,"{""e_load"": 25.882}"
obd,89.4436,0.0101,2021-12-06 13:20:59.443600,"{""c_temp"": 80}"
obd,89.4538,0.0102,2021-12-06 13:20:59.453800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,89.4636,0.0098,2021-12-06 13:20:59.463600,"{""rpm"": 681.0}"
obd,90.4035,0.0025,2021-12-06 13:21:00.403500,"{""veh_speed"": 0}"
obd,90.4134,0.0099,2021-12-06 13:21:00.413400,"{""aat"": 2}"
obd,90.4239,0.0105,2021-12-06 13:21:00.423900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,90.4334,0.0095,2021-12-06 13:21:00.433400,"{""e_load"": 26.275}"
obd,90.4434,0.01,2021-12-06 13:21:00.443400,"{""c_temp"": 80}"
obd,90.4536,0.0102,2021-12-06 13:21:00.453600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,90.4634,0.0098,2021-12-06 13:21:00.463400,"{""rpm"": 682.0}"
obd,91.4034,0.0024,2021-12-06 13:21:01.403400,"{""veh_speed"": 0}"
obd,91.4133,0.0099,2021-12-06 13:21:01.413300,"{""aat"": 2}"
obd,91.4238,0.0105,2021-12-06 13:21:01.423800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,91.4333,0.0095,2021-12-06 13:21:01.433300,"{""e_load"": 25.882}"
obd,91.4433,0.01,2021-12-06 13:21:01.443300,"{""c_temp"": 80}"
obd,91.4533,0.01,2021-12-06 13:21:01.453300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,91.4633,0.01,2021-12-06 13:21:01.463300,"{""rpm"": 680.5}"
obd,92.4032,0.0022,2021-12-06 13:21:02.403200,"{""veh_speed"": 0}"
obd,92.4132,0.01,2021-12-06 13:21:02.413200,"{""aat"": 2}"
obd,92.4233,0.0101,2021-12-06 13:21:02.423300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,92.4332,0.0099,2021-12-06 13:21:02.433200,"{""e_load"": 25.882}"
obd,92.4433,0.0101,2021-12-06 13:21:02.443300,"{""c_temp"": 80}"
obd,92.4533,0.01,2021-12-06 13:21:02.453300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,92.4632,0.0099,2021-12-06 13:21:02.463200,"{""rpm"": 683.5}"
obd,93.4032,0.0022,2021-12-06 13:21:03.403200,"{""veh_speed"": 0}"
obd,93.4132,0.01,2021-12-06 13:21:03.413200,"{""aat"": 2}"
obd,93.4237,0.0105,2021-12-06 13:21:03.423700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,93.4332,0.0095,2021-12-06 13:21:03.433200,"{""e_load"": 25.882}"
obd,93.4432,0.01,2021-12-06 13:21:03.443200,"{""c_temp"": 80}"
obd,93.4532,0.01,2021-12-06 13:21:03.453200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,93.4632,0.01,2021-12-06 13:21:03.463200,"{""rpm"": 681.5}"
obd,94.4031,0.0021,2021-12-06 13:21:04.403100,"{""veh_speed"": 0}"
obd,94.4131,0.01,2021-12-06 13:21:04.413100,"{""aat"": 2}"
obd,94.4232,0.0101,2021-12-06 13:21:04.423200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,94.433,0.0098,2021-12-06 13:21:04.433000,"{""e_load"": 25.882}"
obd,94.4431,0.0101,2021-12-06 13:21:04.443100,"{""c_temp"": 80}"
obd,94.4531,0.01,2021-12-06 13:21:04.453100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,94.4631,0.01,2021-12-06 13:21:04.463100,"{""rpm"": 679.5}"
obd,95.403,0.002,2021-12-06 13:21:05.403000,"{""veh_speed"": 0}"
obd,95.4129,0.0099,2021-12-06 13:21:05.412900,"{""aat"": 2}"
obd,95.423,0.0101,2021-12-06 13:21:05.423000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,95.4329,0.0099,2021-12-06 13:21:05.432900,"{""e_load"": 25.882}"
obd,95.443,0.0101,2021-12-06 13:21:05.443000,"{""c_temp"": 80}"
obd,95.4529,0.0099,2021-12-06 13:21:05.452900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,95.463,0.0101,2021-12-06 13:21:05.463000,"{""rpm"": 683.0}"
obd,96.4029,0.0019,2021-12-06 13:21:06.402900,"{""veh_speed"": 0}"
obd,96.4128,0.0099,2021-12-06 13:21:06.412800,"{""aat"": 2}"
obd,96.4229,0.0101,2021-12-06 13:21:06.422900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,96.4329,0.01,2021-12-06 13:21:06.432900,"{""e_load"": 25.49}"
obd,96.443,0.0101,2021-12-06 13:21:06.443000,"{""c_temp"": 80}"
obd,96.4529,0.0099,2021-12-06 13:21:06.452900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,96.463,0.0101,2021-12-06 13:21:06.463000,"{""rpm"": 682.5}"
obd,97.4029,0.0019,2021-12-06 13:21:07.402900,"{""veh_speed"": 0}"
obd,97.4128,0.0099,2021-12-06 13:21:07.412800,"{""aat"": 2}"
obd,97.423,0.0102,2021-12-06 13:21:07.423000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,97.4329,0.0099,2021-12-06 13:21:07.432900,"{""e_load"": 25.882}"
obd,97.4429,0.01,2021-12-06 13:21:07.442900,"{""c_temp"": 80}"
obd,97.4528,0.0099,2021-12-06 13:21:07.452800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,97.4628,0.01,2021-12-06 13:21:07.462800,"{""rpm"": 680.5}"
obd,98.4028,0.0018,2021-12-06 13:21:08.402800,"{""veh_speed"": 0}"
obd,98.4127,0.0099,2021-12-06 13:21:08.412700,"{""aat"": 2}"
obd,98.4227,0.01,2021-12-06 13:21:08.422700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,98.4329,0.0102,2021-12-06 13:21:08.432900,"{""e_load"": 25.882}"
obd,98.4428,0.0099,2021-12-06 13:21:08.442800,"{""c_temp"": 80}"
obd,98.4527,0.0099,2021-12-06 13:21:08.452700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,98.4627,0.01,2021-12-06 13:21:08.462700,"{""rpm"": 681.5}"
obd,99.4028,0.0018,2021-12-06 13:21:09.402800,"{""veh_speed"": 0}"
obd,99.4128,0.01,2021-12-06 13:21:09.412800,"{""aat"": 2}"
obd,99.4228,0.01,2021-12-06 13:21:09.422800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,99.4328,0.01,2021-12-06 13:21:09.432800,"{""e_load"": 25.882}"
obd,99.4428,0.01,2021-12-06 13:21:09.442800,"{""c_temp"": 80}"
obd,99.4528,0.01,2021-12-06 13:21:09.452800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,99.4628,0.01,2021-12-06 13:21:09.462800,"{""rpm"": 682.5}"
obd,100.4026,0.0016,2021-12-06 13:21:10.402600,"{""veh_speed"": 0}"
obd,100.4125,0.0099,2021-12-06 13:21:10.412500,"{""aat"": 2}"
obd,100.4225,0.01,2021-12-06 13:21:10.422500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,100.4325,0.01,2021-12-06 13:21:10.432500,"{""e_load"": 25.49}"
obd,100.4426,0.0101,2021-12-06 13:21:10.442600,"{""c_temp"": 80}"
obd,100.4526,0.01,2021-12-06 13:21:10.452600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,100.4626,0.01,2021-12-06 13:21:10.462600,"{""rpm"": 681.0}"
obd,101.4026,0.0016,2021-12-06 13:21:11.402600,"{""veh_speed"": 0}"
obd,101.4125,0.0099,2021-12-06 13:21:11.412500,"{""aat"": 2}"
obd,101.4226,0.0101,2021-12-06 13:21:11.422600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,101.4324,0.0098,2021-12-06 13:21:11.432400,"{""e_load"": 26.275}"
obd,101.4425,0.0101,2021-12-06 13:21:11.442500,"{""c_temp"": 80}"
obd,101.4524,0.0099,2021-12-06 13:21:11.452400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,101.4625,0.0101,2021-12-06 13:21:11.462500,"{""rpm"": 681.0}"
obd,102.4024,0.0014,2021-12-06 13:21:12.402400,"{""veh_speed"": 0}"
obd,102.4123,0.0099,2021-12-06 13:21:12.412300,"{""aat"": 2}"
obd,102.4224,0.0101,2021-12-06 13:21:12.422400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,102.4323,0.0099,2021-12-06 13:21:12.432300,"{""e_load"": 25.882}"
obd,102.4424,0.0101,2021-12-06 13:21:12.442400,"{""c_temp"": 80}"
obd,102.4523,0.0099,2021-12-06 13:21:12.452300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,102.4624,0.0101,2021-12-06 13:21:12.462400,"{""rpm"": 680.5}"
obd,103.4023,0.0013,2021-12-06 13:21:13.402300,"{""veh_speed"": 0}"
obd,103.4123,0.01,2021-12-06 13:21:13.412300,"{""aat"": 2}"
obd,103.4223,0.01,2021-12-06 13:21:13.422300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,103.4322,0.0099,2021-12-06 13:21:13.432200,"{""e_load"": 25.882}"
obd,103.4423,0.0101,2021-12-06 13:21:13.442300,"{""c_temp"": 80}"
obd,103.4522,0.0099,2021-12-06 13:21:13.452200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,103.4623,0.0101,2021-12-06 13:21:13.462300,"{""rpm"": 680.5}"
obd,104.4022,0.0012,2021-12-06 13:21:14.402200,"{""veh_speed"": 0}"
obd,104.4121,0.0099,2021-12-06 13:21:14.412100,"{""aat"": 2}"
obd,104.4222,0.0101,2021-12-06 13:21:14.422200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,104.4322,0.01,2021-12-06 13:21:14.432200,"{""e_load"": 26.275}"
obd,104.4423,0.0101,2021-12-06 13:21:14.442300,"{""c_temp"": 80}"
obd,104.4522,0.0099,2021-12-06 13:21:14.452200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,104.4623,0.0101,2021-12-06 13:21:14.462300,"{""rpm"": 680.0}"
obd,105.4022,0.0012,2021-12-06 13:21:15.402200,"{""veh_speed"": 0}"
obd,105.4122,0.01,2021-12-06 13:21:15.412200,"{""aat"": 2}"
obd,105.4221,0.0099,2021-12-06 13:21:15.422100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,105.4324,0.0103,2021-12-06 13:21:15.432400,"{""e_load"": 25.882}"
obd,105.4422,0.0098,2021-12-06 13:21:15.442200,"{""c_temp"": 80}"
obd,105.4522,0.01,2021-12-06 13:21:15.452200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,105.4622,0.01,2021-12-06 13:21:15.462200,"{""rpm"": 681.5}"
obd,106.412,0.011,2021-12-06 13:21:16.412000,"{""veh_speed"": 0}"
obd,106.422,0.01,2021-12-06 13:21:16.422000,"{""aat"": 2}"
obd,106.432,0.01,2021-12-06 13:21:16.432000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,106.442,0.01,2021-12-06 13:21:16.442000,"{""e_load"": 25.882}"
obd,106.452,0.01,2021-12-06 13:21:16.452000,"{""c_temp"": 80}"
obd,106.462,0.01,2021-12-06 13:21:16.462000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,106.472,0.01,2021-12-06 13:21:16.472000,"{""rpm"": 679.5}"
obd,107.4119,0.0109,2021-12-06 13:21:17.411900,"{""veh_speed"": 0}"
obd,107.4219,0.01,2021-12-06 13:21:17.421900,"{""aat"": 2}"
obd,107.432,0.0101,2021-12-06 13:21:17.432000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,107.4419,0.0099,2021-12-06 13:21:17.441900,"{""e_load"": 25.882}"
obd,107.4519,0.01,2021-12-06 13:21:17.451900,"{""c_temp"": 80}"
obd,107.4619,0.01,2021-12-06 13:21:17.461900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,107.4719,0.01,2021-12-06 13:21:17.471900,"{""rpm"": 680.5}"
obd,108.4118,0.0108,2021-12-06 13:21:18.411800,"{""veh_speed"": 0}"
obd,108.4218,0.01,2021-12-06 13:21:18.421800,"{""aat"": 2}"
obd,108.4318,0.01,2021-12-06 13:21:18.431800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,108.4419,0.0101,2021-12-06 13:21:18.441900,"{""e_load"": 25.882}"
obd,108.4518,0.0099,2021-12-06 13:21:18.451800,"{""c_temp"": 80}"
