data_type,time_total,time_increment,time_iosix,sensor_data
obd,106.4817,0.0124,2021-12-06 12:02:37.481700,"{""rpm"": 1333.0}"
obd,107.4197,0.0077,2021-12-06 12:02:38.419700,"{""veh_speed"": 54}"
obd,107.4287,0.009,2021-12-06 12:02:38.428700,"{""aat"": 2}"
obd,107.4411,0.0124,2021-12-06 12:02:38.441100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,107.4486,0.0075,2021-12-06 12:02:38.448600,"{""e_load"": 80.0}"
obd,107.4596,0.011,2021-12-06 12:02:38.459600,"{""c_temp"": 79}"
obd,107.4686,0.009,2021-12-06 12:02:38.468600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,107.4796,0.011,2021-12-06 12:02:38.479600,"{""rpm"": 1310.0}"
obd,108.4195,0.0075,2021-12-06 12:02:39.419500,"{""veh_speed"": 53}"
obd,108.4289,0.0094,2021-12-06 12:02:39.428900,"{""aat"": 2}"
obd,108.441,0.0121,2021-12-06 12:02:39.441000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,108.4485,0.0075,2021-12-06 12:02:39.448500,"{""e_load"": 78.431}"
obd,108.4595,0.011,2021-12-06 12:02:39.459500,"{""c_temp"": 79}"
obd,108.4685,0.009,2021-12-06 12:02:39.468500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,108.4796,0.0111,2021-12-06 12:02:39.479600,"{""rpm"": 1291.5}"
obd,109.4194,0.0074,2021-12-06 12:02:40.419400,"{""veh_speed"": 53}"
obd,109.4285,0.0091,2021-12-06 12:02:40.428500,"{""aat"": 2}"
obd,109.4399,0.0114,2021-12-06 12:02:40.439900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,109.4485,0.0086,2021-12-06 12:02:40.448500,"{""e_load"": 78.431}"
obd,109.4594,0.0109,2021-12-06 12:02:40.459400,"{""c_temp"": 79}"
obd,109.4685,0.0091,2021-12-06 12:02:40.468500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,109.4795,0.011,2021-12-06 12:02:40.479500,"{""rpm"": 1282.5}"
obd,110.4206,0.0086,2021-12-06 12:02:41.420600,"{""veh_speed"": 52}"
obd,110.4289,0.0083,2021-12-06 12:02:41.428900,"{""aat"": 2}"
obd,110.4411,0.0122,2021-12-06 12:02:41.441100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,110.4484,0.0073,2021-12-06 12:02:41.448400,"{""e_load"": 79.608}"
obd,110.4594,0.011,2021-12-06 12:02:41.459400,"{""c_temp"": 79}"
obd,110.4684,0.009,2021-12-06 12:02:41.468400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,110.4816,0.0132,2021-12-06 12:02:41.481600,"{""rpm"": 1268.0}"
obd,111.4207,0.0087,2021-12-06 12:02:42.420700,"{""veh_speed"": 52}"
obd,111.4283,0.0076,2021-12-06 12:02:42.428300,"{""aat"": 2}"
obd,111.4413,0.013,2021-12-06 12:02:42.441300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,111.4485,0.0072,2021-12-06 12:02:42.448500,"{""e_load"": 80.784}"
obd,111.4608,0.0123,2021-12-06 12:02:42.460800,"{""c_temp"": 79}"
obd,111.4683,0.0075,2021-12-06 12:02:42.468300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,111.4813,0.013,2021-12-06 12:02:42.481300,"{""rpm"": 1260.5}"
obd,112.4207,0.0087,2021-12-06 12:02:43.420700,"{""veh_speed"": 52}"
obd,112.4283,0.0076,2021-12-06 12:02:43.428300,"{""aat"": 2}"
obd,112.4413,0.013,2021-12-06 12:02:43.441300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,112.4483,0.007,2021-12-06 12:02:43.448300,"{""e_load"": 81.961}"
obd,112.4609,0.0126,2021-12-06 12:02:43.460900,"{""c_temp"": 79}"
obd,112.4683,0.0074,2021-12-06 12:02:43.468300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,112.4813,0.013,2021-12-06 12:02:43.481300,"{""rpm"": 1261.0}"
obd,113.4204,0.0084,2021-12-06 12:02:44.420400,"{""veh_speed"": 52}"
obd,113.4282,0.0078,2021-12-06 12:02:44.428200,"{""aat"": 2}"
obd,113.4409,0.0127,2021-12-06 12:02:44.440900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,113.4482,0.0073,2021-12-06 12:02:44.448200,"{""e_load"": 100.0}"
obd,113.4604,0.0122,2021-12-06 12:02:44.460400,"{""c_temp"": 79}"
obd,113.4681,0.0077,2021-12-06 12:02:44.468100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,113.481,0.0129,2021-12-06 12:02:44.481000,"{""rpm"": 1247.0}"
obd,114.4204,0.0084,2021-12-06 12:02:45.420400,"{""veh_speed"": 52}"
obd,114.428,0.0076,2021-12-06 12:02:45.428000,"{""aat"": 2}"
obd,114.4411,0.0131,2021-12-06 12:02:45.441100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,114.4481,0.007,2021-12-06 12:02:45.448100,"{""e_load"": 99.216}"
obd,114.4604,0.0123,2021-12-06 12:02:45.460400,"{""c_temp"": 79}"
obd,114.468,0.0076,2021-12-06 12:02:45.468000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,114.4811,0.0131,2021-12-06 12:02:45.481100,"{""rpm"": 1255.0}"
obd,115.4206,0.0086,2021-12-06 12:02:46.420600,"{""veh_speed"": 53}"
obd,115.4279,0.0073,2021-12-06 12:02:46.427900,"{""aat"": 2}"
obd,115.4411,0.0132,2021-12-06 12:02:46.441100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,115.4484,0.0073,2021-12-06 12:02:46.448400,"{""e_load"": 96.471}"
obd,115.4605,0.0121,2021-12-06 12:02:46.460500,"{""c_temp"": 79}"
obd,115.4679,0.0074,2021-12-06 12:02:46.467900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,115.4811,0.0132,2021-12-06 12:02:46.481100,"{""rpm"": 1276.5}"
obd,116.4207,0.0087,2021-12-06 12:02:47.420700,"{""veh_speed"": 53}"
obd,116.4279,0.0072,2021-12-06 12:02:47.427900,"{""aat"": 2}"
obd,116.4408,0.0129,2021-12-06 12:02:47.440800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,116.4479,0.0071,2021-12-06 12:02:47.447900,"{""e_load"": 92.941}"
obd,116.4606,0.0127,2021-12-06 12:02:47.460600,"{""c_temp"": 79}"
obd,116.4682,0.0076,2021-12-06 12:02:47.468200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,116.4811,0.0129,2021-12-06 12:02:47.481100,"{""rpm"": 1298.5}"
obd,117.4206,0.0086,2021-12-06 12:02:48.420600,"{""veh_speed"": 54}"
obd,117.4278,0.0072,2021-12-06 12:02:48.427800,"{""aat"": 2}"
obd,117.441,0.0132,2021-12-06 12:02:48.441000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,117.4478,0.0068,2021-12-06 12:02:48.447800,"{""e_load"": 88.627}"
obd,117.4605,0.0127,2021-12-06 12:02:48.460500,"{""c_temp"": 80}"
obd,117.4678,0.0073,2021-12-06 12:02:48.467800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,117.481,0.0132,2021-12-06 12:02:48.481000,"{""rpm"": 1318.5}"
obd,118.4203,0.0083,2021-12-06 12:02:49.420300,"{""veh_speed"": 55}"
obd,118.4277,0.0074,2021-12-06 12:02:49.427700,"{""aat"": 2}"
obd,118.4409,0.0132,2021-12-06 12:02:49.440900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,118.4478,0.0069,2021-12-06 12:02:49.447800,"{""e_load"": 88.627}"
obd,118.4602,0.0124,2021-12-06 12:02:49.460200,"{""c_temp"": 80}"
obd,118.4677,0.0075,2021-12-06 12:02:49.467700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,118.4807,0.013,2021-12-06 12:02:49.480700,"{""rpm"": 1334.0}"
obd,119.4203,0.0083,2021-12-06 12:02:50.420300,"{""veh_speed"": 55}"
obd,119.4275,0.0072,2021-12-06 12:02:50.427500,"{""aat"": 2}"
obd,119.4408,0.0133,2021-12-06 12:02:50.440800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,119.4476,0.0068,2021-12-06 12:02:50.447600,"{""e_load"": 92.157}"
obd,119.4603,0.0127,2021-12-06 12:02:50.460300,"{""c_temp"": 80}"
obd,119.4678,0.0075,2021-12-06 12:02:50.467800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,119.4808,0.013,2021-12-06 12:02:50.480800,"{""rpm"": 1354.0}"
